transaction_id,student_id,date,time,merchant,category,amount
T0000347,20220088,2026-03-13,07:07:00,二食堂-面食窗口,食堂,15.14
T0000348,20240094,2026-03-11,07:10:00,一食堂-大众窗口,食堂,13.61
T0000349,20230077,2026-03-08,08:46:00,一食堂-风味窗口,食堂,12.88
T0000350,20240090,2026-03-02,17:55:00,一食堂-大众窗口,食堂,9.75
T0000351,20240030,2026-03-10,08:52:00,一食堂-大众窗口,食堂,14.83
T0000352,20240074,2026-03-06,17:19:00,一食堂-大众窗口,食堂,8.68
T0000353,20240062,2026-03-04,13:05:00,一食堂-风味窗口,食堂,16.03
T0000354,20250059,2026-03-18,11:51:00,二食堂-大众窗口,食堂,13.27
T0000355,20220028,2026-03-10,11:50:00,二食堂-面食窗口,食堂,12.7
T0000356,20240038,2026-03-02,12:01:00,一食堂-大众窗口,食堂,13.65
T0000357,20230045,2026-03-14,08:21:00,二食堂-面食窗口,食堂,14.44
T0000358,20230081,2026-03-18,08:34:00,二食堂-大众窗口,食堂,12.14
T0000359,20220104,2026-03-15,19:47:00,便利店,超市,3.41
T0000360,20250087,2026-03-19,07:35:00,二食堂-面食窗口,食堂,11.71
T0000361,20230081,2026-03-03,10:31:00,便利店,超市,13.83
T0000362,20250071,2026-03-14,18:22:00,一食堂-风味窗口,食堂,19.36
T0000363,20250031,2026-03-14,12:09:00,二食堂-面食窗口,食堂,13.49
T0000364,20220060,2026-03-21,18:34:00,一食堂-风味窗口,食堂,20.37
T0000365,20250055,2026-03-06,19:12:00,奶茶店,饮品,15.26
T0000366,20240086,2026-03-18,18:51:00,二食堂-面食窗口,食堂,15.71
T0000367,20230037,2026-03-03,21:39:00,便利店,超市,11.17
T0000368,20240042,2026-03-11,17:56:00,二食堂-大众窗口,食堂,13.38
T0000369,20220100,2026-03-04,18:36:00,二食堂-面食窗口,食堂,15.6
T0000370,20230109,2026-03-07,08:19:00,二食堂-大众窗口,食堂,12.75
T0000371,20220036,2026-03-08,19:22:00,便利店,超市,12.86
T0000372,20250103,2026-03-14,17:24:00,二食堂-面食窗口,食堂,16.0
T0000373,20240070,2026-03-20,08:13:00,一食堂-风味窗口,食堂,15.16
T0000374,20250103,2026-03-03,18:15:00,二食堂-面食窗口,食堂,15.77
T0000375,20250023,2026-03-05,17:03:00,二食堂-大众窗口,食堂,9.22
T0000376,20230069,2026-03-09,17:30:00,一食堂-大众窗口,食堂,10.52
T0000377,20220104,2026-03-22,17:14:00,二食堂-面食窗口,食堂,11.43
T0000378,20230025,2026-03-03,11:37:00,一食堂-大众窗口,食堂,12.07
T0000379,20230105,2026-03-13,08:14:00,一食堂-风味窗口,食堂,19.13
T0000380,20220100,2026-03-04,07:12:00,一食堂-大众窗口,食堂,10.22
T0000381,20220004,2026-03-13,17:30:00,二食堂-面食窗口,食堂,15.6
T0000382,20250027,2026-03-13,08:35:00,一食堂-风味窗口,食堂,17.18
T0000383,20220020,2026-03-19,17:06:00,一食堂-风味窗口,食堂,13.57
T0000384,20250007,2026-03-05,17:58:00,一食堂-风味窗口,食堂,14.7
T0000385,20240006,2026-03-15,12:54:00,一食堂-大众窗口,食堂,14.91
T0000386,20240082,2026-03-17,18:21:00,二食堂-大众窗口,食堂,11.48
T0000387,20230085,2026-03-13,11:45:00,一食堂-风味窗口,食堂,16.55
T0000388,20250103,2026-03-04,07:10:00,二食堂-大众窗口,食堂,11.77
T0000389,20230117,2026-03-14,12:04:00,一食堂-大众窗口,食堂,14.46
T0000390,20250019,2026-03-04,11:00:00,一食堂-风味窗口,食堂,13.69
T0000391,20240062,2026-03-14,19:22:00,咖啡店,饮品,23.62
T0000392,20220088,2026-03-21,12:59:00,二食堂-大众窗口,食堂,9.57
T0000393,20230073,2026-03-07,18:40:00,一食堂-风味窗口,食堂,19.69
T0000394,20250067,2026-03-05,17:35:00,一食堂-大众窗口,食堂,13.41
T0000395,20230077,2026-03-06,11:35:00,二食堂-大众窗口,食堂,11.13
T0000396,20230037,2026-03-19,12:37:00,二食堂-面食窗口,食堂,15.67
T0000397,20250043,2026-03-16,17:57:00,二食堂-大众窗口,食堂,10.67
T0000398,20220080,2026-03-07,15:06:00,奶茶店,饮品,10.36
T0000399,20230101,2026-03-21,18:09:00,一食堂-大众窗口,食堂,11.88
T0000400,20250023,2026-03-09,07:20:00,一食堂-大众窗口,食堂,8.76
T0000401,20250063,2026-03-06,18:07:00,二食堂-面食窗口,食堂,10.69
T0000402,20250063,2026-03-20,12:38:00,二食堂-大众窗口,食堂,9.17
T0000403,20240042,2026-03-03,11:27:00,一食堂-大众窗口,食堂,8.39
T0000404,20240042,2026-03-15,18:55:00,二食堂-面食窗口,食堂,16.98
T0000405,20240030,2026-03-14,17:37:00,二食堂-大众窗口,食堂,10.42
T0000406,20250087,2026-03-03,12:49:00,一食堂-大众窗口,食堂,11.53
T0000407,20250067,2026-03-07,12:40:00,一食堂-风味窗口,食堂,18.63
T0000408,20240014,2026-03-22,08:37:00,二食堂-大众窗口,食堂,10.91
T0000409,20220048,2026-03-05,18:48:00,一食堂-大众窗口,食堂,13.77
T0000410,20230053,2026-03-19,07:38:00,二食堂-面食窗口,食堂,13.34
T0000411,20250103,2026-03-17,12:06:00,一食堂-风味窗口,食堂,19.67
T0000412,20250099,2026-03-09,15:24:00,超市A,超市,4.67
T0000413,20240090,2026-03-04,07:29:00,一食堂-大众窗口,食堂,14.7
T0000414,20250107,2026-03-08,17:02:00,二食堂-大众窗口,食堂,10.05
T0000415,20220120,2026-03-20,11:42:00,一食堂-风味窗口,食堂,12.48
T0000416,20220008,2026-03-17,18:58:00,一食堂-大众窗口,食堂,11.24
T0000417,20240050,2026-03-04,17:40:00,二食堂-面食窗口,食堂,16.5
T0000418,20230025,2026-03-21,13:39:00,一食堂-大众窗口,食堂,10.52
T0000419,20230061,2026-03-05,18:03:00,一食堂-风味窗口,食堂,14.61
T0000420,20230073,2026-03-14,11:51:00,一食堂-风味窗口,食堂,21.6
T0000421,20240034,2026-03-09,18:22:00,二食堂-面食窗口,食堂,12.88
T0000422,20240090,2026-03-07,17:50:00,二食堂-大众窗口,食堂,11.4
T0000423,20220004,2026-03-21,07:56:00,二食堂-面食窗口,食堂,12.75
T0000424,20250095,2026-03-17,18:39:00,一食堂-风味窗口,食堂,14.4
T0000425,20250003,2026-03-13,12:33:00,一食堂-风味窗口,食堂,21.95
T0000426,20230033,2026-03-19,07:47:00,一食堂-风味窗口,食堂,17.57
T0000427,20230053,2026-03-05,12:48:00,一食堂-风味窗口,食堂,12.59
T0000428,20250099,2026-03-16,07:08:00,二食堂-面食窗口,食堂,12.78
T0000429,20250051,2026-03-13,17:36:00,二食堂-大众窗口,食堂,11.36
T0000430,20220016,2026-03-17,07:22:00,二食堂-面食窗口,食堂,16.36
T0000431,20220104,2026-03-09,18:43:00,二食堂-面食窗口,食堂,17.86
T0000432,20230097,2026-03-06,07:55:00,二食堂-面食窗口,食堂,13.23
T0000433,20240034,2026-03-12,18:21:00,一食堂-风味窗口,食堂,21.3
T0000434,20250103,2026-03-10,07:23:00,一食堂-大众窗口,食堂,14.43
T0000435,20220112,2026-03-06,07:51:00,二食堂-大众窗口,食堂,9.24
T0000436,20240074,2026-03-10,18:38:00,一食堂-风味窗口,食堂,13.64
T0000437,20240046,2026-03-15,12:14:00,二食堂-大众窗口,食堂,13.47
T0000438,20230005,2026-03-10,11:11:00,二食堂-面食窗口,食堂,13.97
T0000439,20250083,2026-03-07,18:46:00,一食堂-大众窗口,食堂,9.09
T0000440,20240022,2026-03-11,08:59:00,一食堂-风味窗口,食堂,20.26
T0000441,20250031,2026-03-10,08:33:00,二食堂-面食窗口,食堂,17.88
T0000442,20220020,2026-03-15,17:26:00,一食堂-风味窗口,食堂,19.03
T0000443,20230105,2026-03-04,12:31:00,一食堂-风味窗口,食堂,20.08
T0000444,20250095,2026-03-13,07:33:00,一食堂-大众窗口,食堂,11.14
T0000445,20220108,2026-03-14,08:39:00,二食堂-面食窗口,食堂,16.93
T0000446,20220008,2026-03-03,07:24:00,一食堂-风味窗口,食堂,13.02
T0000447,20220020,2026-03-16,07:57:00,二食堂-大众窗口,食堂,8.13
T0000448,20250031,2026-03-12,07:54:00,一食堂-风味窗口,食堂,20.2
T0000449,20220116,2026-03-17,18:09:00,二食堂-大众窗口,食堂,14.81
T0000450,20230025,2026-03-20,17:15:00,二食堂-面食窗口,食堂,13.72
T0000451,20240042,2026-03-11,13:50:00,一食堂-大众窗口,食堂,8.86
T0000452,20220108,2026-03-13,21:54:00,奶茶店,饮品,14.86
T0000453,20220068,2026-03-22,12:01:00,二食堂-面食窗口,食堂,16.17
T0000454,20220104,2026-03-06,07:29:00,一食堂-风味窗口,食堂,21.08
T0000455,20250103,2026-03-04,12:55:00,二食堂-大众窗口,食堂,12.03
T0000456,20220076,2026-03-21,18:25:00,二食堂-面食窗口,食堂,11.46
T0000457,20240094,2026-03-07,17:29:00,一食堂-大众窗口,食堂,13.89
T0000458,20250023,2026-03-11,11:52:00,二食堂-大众窗口,食堂,8.88
T0000459,20230093,2026-03-05,17:18:00,二食堂-面食窗口,食堂,10.44
T0000460,20220104,2026-03-03,08:39:00,一食堂-大众窗口,食堂,10.73
T0000461,20230109,2026-03-03,18:21:00,二食堂-大众窗口,食堂,9.68
T0000462,20250087,2026-03-19,17:15:00,一食堂-风味窗口,食堂,15.03
T0000463,20220072,2026-03-17,18:55:00,二食堂-面食窗口,食堂,17.25
T0000464,20240002,2026-03-10,13:23:00,二食堂-面食窗口,食堂,10.83
T0000465,20220060,2026-03-02,13:54:00,一食堂-大众窗口,食堂,14.81
T0000466,20240030,2026-03-09,08:15:00,一食堂-大众窗口,食堂,10.14
T0000467,20230117,2026-03-10,19:07:00,咖啡店,饮品,19.09
T0000468,20240070,2026-03-16,17:10:00,二食堂-面食窗口,食堂,11.71
T0000469,20240062,2026-03-15,18:54:00,一食堂-大众窗口,食堂,9.57
T0000470,20250007,2026-03-16,17:38:00,一食堂-风味窗口,食堂,16.0
T0000471,20230029,2026-03-13,13:05:00,二食堂-大众窗口,食堂,8.69
T0000472,20240022,2026-03-13,12:50:00,一食堂-大众窗口,食堂,8.28
T0000473,20230089,2026-03-09,12:49:00,二食堂-面食窗口,食堂,13.94
T0000474,20220008,2026-03-16,12:32:00,二食堂-面食窗口,食堂,16.77
T0000475,20240058,2026-03-09,12:35:00,一食堂-风味窗口,食堂,19.19
T0000476,20250035,2026-03-15,18:55:00,一食堂-风味窗口,食堂,12.73
T0000477,20250019,2026-03-12,12:15:00,一食堂-风味窗口,食堂,19.6
T0000478,20230093,2026-03-21,10:53:00,奶茶店,饮品,10.18
T0000479,20230073,2026-03-15,08:36:00,二食堂-大众窗口,食堂,8.98
T0000480,20220012,2026-03-07,07:51:00,二食堂-面食窗口,食堂,17.5
T0000481,20220044,2026-03-22,17:39:00,一食堂-大众窗口,食堂,14.89
T0000482,20240078,2026-03-11,18:40:00,二食堂-面食窗口,食堂,16.33
T0000483,20240054,2026-03-11,07:45:00,二食堂-面食窗口,食堂,17.47
T0000484,20240030,2026-03-06,15:44:00,奶茶店,饮品,11.45
T0000485,20250091,2026-03-16,17:06:00,一食堂-风味窗口,食堂,21.88
T0000486,20240090,2026-03-09,11:39:00,一食堂-风味窗口,食堂,14.95
T0000487,20230069,2026-03-10,08:12:00,二食堂-大众窗口,食堂,13.08
T0000488,20220072,2026-03-18,08:13:00,二食堂-面食窗口,食堂,12.06
T0000489,20250091,2026-03-17,07:22:00,二食堂-面食窗口,食堂,10.76
T0000490,20220080,2026-03-04,17:49:00,一食堂-风味窗口,食堂,21.56
T0000491,20230077,2026-03-03,12:17:00,一食堂-大众窗口,食堂,11.5
T0000492,20250051,2026-03-17,07:25:00,一食堂-风味窗口,食堂,12.42
T0000493,20220072,2026-03-08,18:17:00,一食堂-风味窗口,食堂,12.8
T0000494,20220024,2026-03-08,18:08:00,二食堂-面食窗口,食堂,12.15
T0000495,20250079,2026-03-18,08:12:00,二食堂-面食窗口,食堂,17.14
T0000496,20250075,2026-03-04,07:42:00,二食堂-大众窗口,食堂,8.32
T0000497,20240006,2026-03-07,12:10:00,一食堂-大众窗口,食堂,12.25
T0000498,20240110,2026-03-16,17:23:00,二食堂-面食窗口,食堂,17.74
T0000499,20240010,2026-03-06,19:50:00,咖啡店,饮品,23.04
T0000500,20240026,2026-03-02,07:41:00,二食堂-面食窗口,食堂,13.48
T0000501,20230085,2026-03-18,08:34:00,一食堂-风味窗口,食堂,20.8
T0000502,20220100,2026-03-08,08:33:00,二食堂-面食窗口,食堂,17.22
T0000503,20240030,2026-03-13,12:50:00,一食堂-风味窗口,食堂,12.83
T0000504,20220120,2026-03-08,07:37:00,二食堂-大众窗口,食堂,8.49
T0000505,20240070,2026-03-09,18:29:00,二食堂-面食窗口,食堂,16.22
T0000506,20230097,2026-03-15,17:08:00,一食堂-风味窗口,食堂,14.63
T0000507,20230005,2026-03-09,11:38:00,二食堂-大众窗口,食堂,13.46
T0000508,20230045,2026-03-09,18:36:00,一食堂-大众窗口,食堂,8.57
T0000509,20250011,2026-03-02,18:32:00,二食堂-大众窗口,食堂,11.76
T0000510,20250095,2026-03-06,18:29:00,一食堂-风味窗口,食堂,18.54
T0000511,20240066,2026-03-09,17:35:00,二食堂-面食窗口,食堂,15.43
T0000512,20220064,2026-03-03,18:58:00,二食堂-面食窗口,食堂,14.78
T0000513,20250059,2026-03-09,17:24:00,一食堂-大众窗口,食堂,10.43
T0000514,20240058,2026-03-13,07:12:00,一食堂-大众窗口,食堂,12.71
T0000515,20220024,2026-03-05,12:46:00,一食堂-风味窗口,食堂,18.05
T0000516,20250003,2026-03-15,13:59:00,二食堂-面食窗口,食堂,11.68
T0000517,20230017,2026-03-07,12:51:00,二食堂-面食窗口,食堂,11.16
T0000518,20250039,2026-03-11,12:21:00,一食堂-风味窗口,食堂,19.21
T0000519,20230061,2026-03-11,07:05:00,一食堂-风味窗口,食堂,12.86
T0000520,20230021,2026-03-20,18:05:00,二食堂-面食窗口,食堂,10.7
T0000521,20240014,2026-03-17,12:01:00,一食堂-大众窗口,食堂,8.03
T0000522,20220108,2026-03-05,11:28:00,一食堂-大众窗口,食堂,14.32
T0000523,20240110,2026-03-21,18:55:00,一食堂-风味窗口,食堂,19.98
T0000524,20240038,2026-03-10,18:14:00,二食堂-大众窗口,食堂,1143.07
T0000525,20240086,2026-03-06,17:24:00,二食堂-大众窗口,食堂,14.59
T0000526,20240082,2026-03-22,18:21:00,一食堂-大众窗口,食堂,14.94
T0000527,20240014,2026-03-15,11:54:00,一食堂-风味窗口,食堂,12.7
T0000528,20240030,2026-03-22,18:47:00,二食堂-面食窗口,食堂,10.62
T0000529,20220052,2026-03-20,21:18:00,超市A,超市,9.24
T0000530,20230021,2026-03-05,07:11:00,一食堂-大众窗口,食堂,11.67
T0000531,20240046,2026-03-06,12:30:00,一食堂-大众窗口,食堂,9.15
T0000532,20220048,2026-03-14,12:56:00,二食堂-大众窗口,食堂,12.02
T0000533,20220072,2026-03-03,13:55:00,一食堂-大众窗口,食堂,11.37
T0000534,20230101,2026-03-17,08:51:00,二食堂-大众窗口,食堂,12.0
T0000535,20240042,2026-03-08,17:08:00,二食堂-面食窗口,食堂,12.8
T0000536,20250027,2026-03-21,18:31:00,一食堂-风味窗口,食堂,13.31
T0000537,20230001,2026-03-13,08:11:00,一食堂-大众窗口,食堂,11.84
T0000538,20240010,2026-03-09,08:12:00,一食堂-风味窗口,食堂,18.14
T0000539,20230041,2026-03-15,11:27:00,一食堂-大众窗口,食堂,11.16
T0000540,20220044,2026-03-06,07:34:00,一食堂-风味窗口,食堂,19.18
T0000541,20230009,2026-03-19,07:17:00,二食堂-大众窗口,食堂,13.11
T0000542,20250071,2026-03-10,18:23:00,一食堂-风味窗口,食堂,12.07
T0000543,20250003,2026-03-18,08:27:00,二食堂-面食窗口,食堂,13.06
T0000544,20240110,2026-03-22,18:56:00,二食堂-大众窗口,食堂,13.77
T0000545,20220108,2026-03-12,13:23:00,二食堂-面食窗口,食堂,14.18
T0000546,20220060,2026-03-22,13:53:00,二食堂-面食窗口,食堂,16.99
T0000547,20220008,2026-03-17,13:57:00,二食堂-面食窗口,食堂,15.31
T0000548,20240094,2026-03-02,07:27:00,一食堂-大众窗口,食堂,12.15
T0000549,20230117,2026-03-04,18:56:00,一食堂-大众窗口,食堂,8.3
T0000550,20230009,2026-03-02,17:21:00,二食堂-大众窗口,食堂,8.01
T0000551,20240074,2026-03-09,18:52:00,一食堂-风味窗口,食堂,18.54
T0000552,20220048,2026-03-21,07:23:00,二食堂-大众窗口,食堂,12.66
T0000553,20230017,2026-03-19,08:30:00,一食堂-大众窗口,食堂,12.87
T0000554,20230113,2026-03-18,08:43:00,一食堂-大众窗口,食堂,12.3
T0000555,20230073,2026-03-05,08:57:00,一食堂-大众窗口,食堂,8.84
T0000556,20220016,2026-03-16,08:45:00,二食堂-大众窗口,食堂,10.3
T0000557,20240098,2026-03-11,08:31:00,一食堂-风味窗口,食堂,16.79
T0000558,20230069,2026-03-19,07:38:00,二食堂-面食窗口,食堂,10.77
T0000559,20230117,2026-03-17,18:50:00,二食堂-面食窗口,食堂,13.7
T0000560,20220028,2026-03-18,08:39:00,二食堂-面食窗口,食堂,10.03
T0000561,20240086,2026-03-13,08:08:00,一食堂-大众窗口,食堂,13.65
T0000562,20220120,2026-03-21,17:47:00,一食堂-大众窗口,食堂,10.62
T0000563,20220044,2026-03-16,13:13:00,一食堂-大众窗口,食堂,10.97
T0000564,20250011,2026-03-04,17:38:00,二食堂-大众窗口,食堂,11.34
T0000565,20230109,2026-03-17,08:53:00,一食堂-风味窗口,食堂,21.79
T0000566,20250015,2026-03-21,11:38:00,二食堂-面食窗口,食堂,12.58
T0000567,20250035,2026-03-02,17:54:00,二食堂-大众窗口,食堂,8.54
T0000568,20220044,2026-03-21,12:46:00,一食堂-风味窗口,食堂,15.74
T0000569,20240066,2026-03-17,18:39:00,二食堂-面食窗口,食堂,15.98
T0000570,20240002,2026-03-09,18:41:00,一食堂-大众窗口,食堂,8.76
T0000571,20230097,2026-03-20,08:07:00,一食堂-大众窗口,食堂,11.44
T0000572,20230081,2026-03-08,17:28:00,一食堂-风味窗口,食堂,14.99
T0000573,20250019,2026-03-02,08:03:00,二食堂-面食窗口,食堂,15.87
T0000574,20220020,2026-03-06,18:11:00,一食堂-大众窗口,食堂,13.95
T0000575,20250071,2026-03-12,18:48:00,一食堂-风味窗口,食堂,12.25
T0000576,20240062,2026-03-02,17:25:00,一食堂-大众窗口,食堂,12.15
T0000577,20240002,2026-03-16,12:27:00,二食堂-大众窗口,食堂,9.56
T0000578,20230089,2026-03-20,13:20:00,一食堂-大众窗口,食堂,13.03
T0000579,20220064,2026-03-12,07:34:00,二食堂-面食窗口,食堂,17.82
T0000580,20220052,2026-03-15,15:48:00,超市A,超市,9.18
T0000581,20220048,2026-03-11,17:39:00,二食堂-大众窗口,食堂,11.08
T0000582,20230117,2026-03-18,18:24:00,二食堂-面食窗口,食堂,17.24
T0000583,20230085,2026-03-13,07:12:00,一食堂-风味窗口,食堂,16.51
T0000584,20220044,2026-03-22,12:34:00,二食堂-大众窗口,食堂,8.69
T0000585,20220076,2026-03-10,07:16:00,二食堂-面食窗口,食堂,13.35
T0000586,20220100,2026-03-10,08:22:00,二食堂-面食窗口,食堂,10.24
T0000587,20240002,2026-03-07,13:42:00,一食堂-风味窗口,食堂,20.45
T0000588,20220084,2026-03-14,07:15:00,二食堂-大众窗口,食堂,14.1
T0000589,20240018,2026-03-03,08:05:00,一食堂-风味窗口,食堂,20.68
T0000590,20240062,2026-03-02,08:52:00,二食堂-大众窗口,食堂,10.6
T0000591,20250083,2026-03-05,07:50:00,二食堂-大众窗口,食堂,11.76
T0000592,20240118,2026-03-09,11:34:00,一食堂-大众窗口,食堂,11.19
T0000593,20230001,2026-03-12,18:57:00,二食堂-面食窗口,食堂,17.38
T0000594,20230081,2026-03-15,17:08:00,一食堂-风味窗口,食堂,14.36
T0000595,20240010,2026-03-13,19:58:00,奶茶店,饮品,15.72
T0000596,20230005,2026-03-04,17:14:00,二食堂-面食窗口,食堂,11.56
T0000597,20220076,2026-03-18,08:41:00,一食堂-风味窗口,食堂,17.48
T0000598,20250051,2026-03-14,21:33:00,咖啡店,饮品,15.09
T0000599,20240034,2026-03-20,08:04:00,一食堂-风味窗口,食堂,14.99
T0000600,20240038,2026-03-06,18:04:00,二食堂-面食窗口,食堂,15.51
T0000601,20250063,2026-03-02,13:45:00,二食堂-大众窗口,食堂,10.72
T0000602,20250091,2026-03-15,12:31:00,二食堂-面食窗口,食堂,10.19
T0000603,20220032,2026-03-05,07:05:00,一食堂-风味窗口,食堂,14.71
T0000604,20220096,2026-03-10,12:35:00,二食堂-面食窗口,食堂,14.15
T0000605,20230069,2026-03-19,19:43:00,便利店,超市,7.52
T0000606,20220008,2026-03-17,08:02:00,二食堂-大众窗口,食堂,14.56
T0000607,20220060,2026-03-10,13:29:00,二食堂-面食窗口,食堂,10.61
T0000608,20250019,2026-03-06,12:38:00,一食堂-大众窗口,食堂,11.74
T0000609,20220028,2026-03-18,18:07:00,二食堂-大众窗口,食堂,12.12
T0000610,20250055,2026-03-05,08:02:00,二食堂-大众窗口,食堂,13.79
T0000611,20230057,2026-03-12,08:26:00,一食堂-风味窗口,食堂,17.3
T0000612,20220072,2026-03-19,12:08:00,一食堂-大众窗口,食堂,12.97
T0000613,20220116,2026-03-05,08:38:00,一食堂-风味窗口,食堂,18.83
T0000614,20230101,2026-03-05,12:44:00,一食堂-大众窗口,食堂,9.52
T0000615,20230057,2026-03-09,17:31:00,二食堂-大众窗口,食堂,11.44
T0000616,20230045,2026-03-15,17:51:00,二食堂-面食窗口,食堂,14.24
T0000617,20220040,2026-03-03,18:15:00,二食堂-面食窗口,食堂,15.95
T0000618,20230041,2026-03-12,07:09:00,一食堂-风味窗口,食堂,17.65
T0000619,20220020,2026-03-16,11:03:00,二食堂-大众窗口,食堂,12.03
